song_id,sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms,sample_45000ms
2,-0.109387732373192,-0.114942729568455,-0.116413683818254,-0.118614488147851,-0.12645808575,-0.133199927971651,-0.136856706983293,-0.144714024986454,-0.13898654925,-0.137603644428571,-0.138576578820458,-0.140524389209486,-0.144349490773364,-0.150367349824132,-0.152447529186603,-0.15349631466983,-0.155345204603175,-0.153443735587414,-0.147348981584582,-0.146430595662993,-0.143976155199838,-0.141599938892857,-0.140725780008807,-0.1406877,-0.139948582914286,-0.147283800083544,-0.157787116525369,-0.164250991099105,-0.168295527948011,-0.164519155324326,-0.157691348521081,-0.153777278987241,-0.207366522436507,-0.25338515537917,-0.256742990428571,-0.2542187,-0.252782873,-0.258114365688312,-0.263374049423461,-0.2701779813392,-0.2720353,-0.267795396198634,-0.26261669666478,-0.261572490118623,-0.261160485300351,-0.258945042099606,-0.262110970369276,-0.261051609960868,-0.256468616009442,-0.258119242374271,-0.256901493352428,-0.25954961522419,-0.26223743104,-0.261481468286853,-0.264915948980769,-0.265396723404929,-0.265161866896557,-0.264470294208022,-0.265842205396136,-0.267091099052931,-0.266345168457425
3,-0.110846729846141,-0.123973926294545,-0.131103787302883,-0.135956985287699,-0.140776713700432,-0.144664400426136,-0.163118406206225,-0.165217604075663,-0.158858697931939,-0.156783065186789,-0.160081949345421,-0.169373808080808,-0.165857405739935,-0.164108135629435,-0.16176467926874,-0.162446034554566,-0.170078913303499,-0.168090433463128,-0.164871317151257,-0.161530161132611,-0.161726242770767,-0.171526252849432,-0.172795929507747,-0.172408796383037,-0.169303906318681,-0.17270211851272,-0.174472462116808,-0.168315934847298,-0.166760770124805,-0.164219587325581,-0.164255038037776,-0.174866760197678,-0.181806548649552,-0.18119434922278,-0.185402534171123,-0.183284858893673,-0.195657021986275,-0.20460472402929,-0.201496379677988,-0.200206965014605,-0.199741103811915,-0.215121488975092,-0.22377260263563,-0.229498521704569,-0.235221818370989,-0.241271875608919,-0.246205195584472,-0.253426481905686,-0.256364534970063,-0.261528300039246,-0.265675934301413,-0.265929368768094,-0.263959557472225,-0.26357078133554,-0.262955832108214,-0.26033739028032,-0.248710474627786,-0.245516159529636,-0.251298976710408,-0.254618759153735,-0.259585973764259
4,0.222327863191652,0.179447566410672,0.178389088475552,0.18405731530222,0.17604276137517,0.178719903509976,0.176345198426828,0.175793120407348,0.176154980970911,0.176605232426373,0.180138307826348,0.176361263434688,0.168877260079225,0.171422701963993,0.169539414822134,0.168494122413559,0.169783094064567,0.173216825116186,0.164226705674237,0.165260241660037,0.172209736096866,0.177908417133306,0.185147052220334,0.215622472543604,0.256678450890211,0.263117239423041,0.246702434362118,0.243829784074185,0.248545719719978,0.249932044322631,0.262920570814302,0.260945374446247,0.271850043431757,0.265925400897413,0.274904663825789,0.27070781809164,0.282363448735029,0.281385778910488,0.282713501698725,0.27885378220343,0.302644634603178,0.29550301031746,0.295633054074573,0.294176558412841,0.307457589102215,0.315198562626961,0.309677881097465,0.307304149422386,0.306245657746479,0.309408980765179,0.30962454810555,0.298644242356179,0.294143772084114,0.302702699753567,0.297487211623654,0.3034235899701,0.298097395340249,0.30433989372313,0.304114813251624,0.305078998858546,0.290705481891348
5,-0.255612741828385,-0.251577909003238,-0.2519566,-0.251123060793651,-0.250762320915033,-0.2519565,-0.2519565,-0.2519565,-0.2519565,-0.2519565,-0.250847071699605,-0.247443712138264,-0.242064589086262,-0.241087,-0.241087,-0.241087,-0.238961750136452,-0.2397826,-0.2376087,-0.2376087,-0.2376087,-0.2376087,-0.236710486792453,-0.2358696,-0.2358696,-0.2358696,-0.234920856846307,-0.232772534250399,-0.2302174,-0.230181595294118,-0.2267392,-0.2267392,-0.227617569988231,-0.228476095475819,-0.226737334633385,-0.224566010416667,-0.2223914,-0.220231253921569,-0.22429574695503,-0.234853308015873,-0.238743169506204,-0.2393478,-0.238913052119249,-0.231929020673453,-0.232799882615505,-0.2328261,-0.232010498830409,-0.23024480908379,-0.22908774556962,-0.224346617796086,-0.2228261,-0.225898341731669,-0.228913,-0.228913,-0.228913,-0.228913,-0.227561125736999,-0.2276086,-0.229996104285714,-0.243920068429371,-0.246009227953411
7,0.464232871428571,0.460787983827205,0.460990448030748,0.461045690567253,0.45723876008807,0.465701332001491,0.471808238286015,0.469918328571429,0.47337570892914,0.470050161844432,0.464497356872369,0.471904048388996,0.477970192857143,0.449070071086066,0.403072658874193,0.394003760628187,0.398358325,0.393432267641748,0.392229978917319,0.386150039849624,0.385555033752628,0.384041464535714,0.385499475353837,0.381374319770297,0.377776627213454,0.370105951114286,0.346994441062696,0.349431877999905,0.351036031339028,0.342569666231411,0.343067636438884,0.346314346199142,0.341944652897263,0.3392975625,0.336535332719342,0.331993165254043,0.332120956374502,0.333513401785714,0.32696743714606,0.325431171428571,0.326776426024601,0.326238043900959,0.324212203536978,0.329853095238838,0.330194555215266,0.3317820375,0.3311609125,0.33173575875,0.332561493432108,0.3297944,0.331689118961224,0.333163452,0.33124329627907,0.333926983122651,0.333739979309475,0.340782389561435,0.339001796968389,0.339270706690378,0.340961424552987,0.342020001506993,0.335976011279827
8,-0.138132769203965,-0.136935298611098,-0.140470172374798,-0.138988089424795,-0.138146505219902,-0.1407523895791,-0.14085103700255,-0.138512438807569,-0.140281330975942,-0.125733492586397,-0.122031637679423,-0.125407619270986,-0.13791822500769,-0.14064518663956,-0.140938422242056,-0.141906166137084,-0.140921558321429,-0.142273713066762,-0.142974425702811,-0.143438247069251,-0.138674424818021,-0.130721610782327,-0.127777741799912,-0.1265217,-0.126126045980707,-0.122663391448785,-0.1191304,-0.117786154349607,-0.114978180436789,-0.112737903507692,-0.112010481064666,-0.11163454561748,-0.11113378297568,-0.110864656737334,-0.110025160294338,-0.107805537250077,-0.105283613006483,-0.10353369941033,-0.104310125568182,-0.104650227,-0.108994756524468,-0.1181050103938,-0.124374172778761,-0.125461501787352,-0.130257248809139,-0.134755525629058,-0.1360868,-0.136390309535452,-0.13902664793732,-0.1356521,-0.139593393583612,-0.1391303,-0.144713492340818,-0.148758644523077,-0.153093725005453,-0.151201393079888,-0.15879382028,-0.1604347,-0.16291485429,-0.167051884467574,-0.168138108520015
10,-0.129006236035714,-0.13293026097298,-0.13865210482526,-0.139500396024031,-0.142656254279503,-0.151036026121896,-0.156879547410512,-0.150730432335555,-0.159735891839768,-0.151489257,-0.146070293601078,-0.146194242214286,-0.159052594790455,-0.163348272970468,-0.179090838970637,-0.183918826842221,-0.183715030903894,-0.188859991225529,-0.188853831595859,-0.186446648706419,-0.183435558086398,-0.180090583708467,-0.174316577685303,-0.16577225887987,-0.17299576826913,-0.176319335918786,-0.171517363573943,-0.163078250102226,-0.163835911568193,-0.163971955873592,-0.169435262541344,-0.177515601299121,-0.188537859699893,-0.179774579034483,-0.171713387131177,-0.176404714571429,-0.179868060850487,-0.179768684714286,-0.177902491785714,-0.179584527340215,-0.197295545091176,-0.199521120643969,-0.186924163098901,-0.173988665,-0.179667921408163,-0.169546686571428,-0.174726221761606,-0.182263821519036,-0.182023928404762,-0.172241457714286,-0.180924072,-0.1939132,-0.182905430785714,-0.184796735071429,-0.183737226974819,-0.181104605731856,-0.190064787906232,-0.163988363229196,-0.161682520325366,-0.165658445044843,-0.162618548659794
12,0.22214144127369,0.2248720364,0.2307326,0.231652253060597,0.233456032820671,0.232911159920025,0.230096372307692,0.230826127209302,0.2407524224,0.252763003113699,0.256130065977606,0.2515955,0.2515955,0.241879442960158,0.247035507415346,0.250220980420721,0.265240413178295,0.270919678461538,0.26559047032218,0.275548427626438,0.281932335250692,0.280474286559449,0.274757578252845,0.28082505245478,0.284774720701323,0.286719550769231,0.283729469978468,0.282754700676715,0.284496819661538,0.293476953343076,0.295418140719894,0.30250236840014,0.310332732307692,0.310127587942172,0.3089584,0.309351652845278,0.3007716,0.295939417761552,0.298353004427574,0.298985476725298,0.303828778461538,0.318427834806625,0.322957799397802,0.320925138064751,0.3172069,0.321071799412443,0.325065114610889,0.330449453846154,0.332595759058751,0.327433061396493,0.319007736089578,0.309200148578811,0.306717675330667,0.313024559225762,0.319376570950646,0.320313596831744,0.316218093909566,0.320361381705859,0.321367726637958,0.320431007576367,0.321281453408292
13,-0.342128662051482,-0.346549651372104,-0.3475444,-0.349168008962264,-0.346889987049485,-0.349121645749489,-0.351599281082744,-0.353714101218672,-0.345940614677067,-0.340478110888957,-0.336127820404107,-0.333638932597036,-0.329188297037245,-0.3279772,-0.325756501838652,-0.318694302736647,-0.3158011,-0.317797013846154,-0.320134407316558,-0.315472201691787,-0.3136277,-0.315172079254183,-0.322545760333965,-0.325931230495684,-0.327635615976923,-0.331463708600805,-0.333843465350998,-0.342585995349428,-0.343235268071363,-0.3427719,-0.330561415384615,-0.330231998400492,-0.323450721439613,-0.310531980187438,-0.3063958467245,-0.301941042136278,-0.293306916238005,-0.288898856199816,-0.30303164021165,-0.318546236875029,-0.314232498581918,-0.312166068506267,-0.312196540414508,-0.315409008142292,-0.3158005,-0.315053884139004,-0.318723605512489,-0.324453876464394,-0.329501520314931,-0.333811878608282,-0.346601619982773,-0.351612213650794,-0.351375617234054,-0.352572169250646,-0.353237494243748,-0.351807764372731,-0.338672543020501,-0.3292863,-0.3271113,-0.325164867830571,-0.324452583522846
17,0.0159647677847908,0.0171681946643067,0.0173470739925341,0.0174582929457833,0.0173439348277523,0.0081581795484422,0.00175179040697509,-0.00575395672630883,-0.00251601753571429,-0.00175460064262765,-0.00152160000000001,-0.00107152671428573,-0.000295098142857153,-0.000217300000000009,-0.000652799316445524,-0.00152170000000001,-0.00803816589085074,-0.0162607513221154,-0.016739,-0.016739,-0.016739,-0.016739,-0.00577378244451821,0.0298052018949182,0.05513784737004,0.071082127899108,0.0806523,0.0806523,0.0802221810212242,0.0797827,0.0797827,0.0801086447142857,0.0817849005,0.083261,0.0848602649478022,0.0858697,0.0858697,0.0858697,0.0858697,0.0793844369532902,0.0644962883708181,0.0527832915758997,0.0510871,0.0415176661341854,0.0386295347826087,0.0357165759388901,0.0322292596823749,0.0249231871713147,0.0231699755813954,0.0215219,0.0196909541193368,0.017308736327284,0.0130436,0.0158697,0.0166367989558233,0.0224258739495798,0.023261,0.023261,0.023261,0.023261,0.023261
