song_id,sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms,sample_45000ms
2,0.399379384703605,0.40354896445275,0.404122695685036,0.405868058851255,0.408673465425185,0.406029969628612,0.404782733214752,0.40318484985279,0.40423453687023,0.404611266017172,0.403960780281142,0.403224566330376,0.40388913898299,0.405523645949433,0.405098023044996,0.405547115320361,0.405930335751287,0.40776166941852,0.411065245672376,0.411626220416836,0.411852210410606,0.410188136902036,0.409488203621956,0.408888025328872,0.409403770215154,0.411118679927166,0.408546193690347,0.409436245825979,0.410065838641569,0.41172455821428,0.412400108783404,0.410191819135981,0.356256182980593,0.371905493659358,0.37887823004735,0.380759766585485,0.382277082145488,0.380106171973899,0.379117819151224,0.379789146296794,0.381473766693814,0.378402258342625,0.379995850608665,0.383141449534434,0.383856469713181,0.385633020432674,0.380937664799526,0.381896641748686,0.386280225510774,0.382143887317,0.379690332899259,0.374788654605877,0.373717372157509,0.377723167813223,0.375987417108901,0.375686523362931,0.3769465445486,0.377820479282366,0.379498160412111,0.379394905714781,0.378156659183159
3,0.243799026591567,0.235417106811176,0.242447382400325,0.256219195940778,0.268585077935607,0.274851816972725,0.269945765453493,0.274355716171875,0.281047722013358,0.286015048794159,0.285535248887912,0.277397765650355,0.284671636378412,0.289387066204197,0.293940329852282,0.295351267702593,0.288702166592027,0.293692370297446,0.299488947871405,0.306977798656714,0.313550661740769,0.305618680635056,0.306528308644834,0.30933781224274,0.313226611574501,0.309243028551077,0.311907105445854,0.319411575890485,0.321444270347689,0.324898606271916,0.335195993090323,0.329683003292642,0.328443279746145,0.33546672743654,0.340709961068827,0.347098405503152,0.332178529502268,0.332170039546895,0.341582091243703,0.350419931175625,0.351949663112687,0.342023627602825,0.335356455885459,0.330755539556559,0.33060445655002,0.327742190393414,0.325086215354773,0.324932593933832,0.323105289701432,0.320737562035667,0.319118989007101,0.319416660465187,0.324528837928651,0.320828667022054,0.320957417836223,0.321035641299479,0.323382597057579,0.32464122271882,0.323619443562288,0.325351518186102,0.32863358680161
4,0.349615854968976,0.412431813741762,0.416043588523348,0.411068695589685,0.418754199032852,0.416423635829515,0.420370569466311,0.42493153327901,0.424223105729238,0.420382010827644,0.417152869797009,0.422508737590494,0.430018852134689,0.435546885413651,0.440728266042769,0.451821095300242,0.449946658588123,0.437191167587411,0.447156454591889,0.454131694428196,0.440013439402396,0.421218257760937,0.415673283349577,0.443863456271283,0.444070878310653,0.439139722024663,0.419381010025418,0.418037984661447,0.405771751846394,0.401493418346399,0.392349249591984,0.396075877088166,0.386940162274029,0.394759412233783,0.383448151411649,0.388818765136384,0.380793984887203,0.389902852325468,0.39084690513281,0.391622752191167,0.372438220453124,0.388708451334611,0.392186259963555,0.394696855436254,0.383467697744889,0.380846229694386,0.384104343857044,0.38676953135554,0.392955323092646,0.391245972084656,0.387979468722099,0.390849715899011,0.397374435177434,0.385587356853802,0.39717001265488,0.388963710979779,0.400284552068444,0.387181796126726,0.39040683570486,0.386704856329775,0.398512664295966
5,0.363949140320764,0.356001697801893,0.355892922567449,0.355364284765057,0.355082897104015,0.355201705597522,0.355201705597522,0.355201705597522,0.355201705597522,0.355201705597522,0.354546222398144,0.352745580930615,0.35057247338668,0.350400225217457,0.350400225217457,0.350400225217457,0.354153943046764,0.354271495545813,0.358116174895506,0.358116174895506,0.358116174895506,0.358116174895506,0.357983832825584,0.357880324632628,0.357880324632628,0.357880324632628,0.357787232568357,0.357669370367474,0.357697169127182,0.357698855384515,0.35802819252921,0.35802819252921,0.357912725778022,0.357820669117961,0.358028460633282,0.35840623811544,0.358915869229421,0.35938839182022,0.354317253059888,0.338639731533279,0.331233995366113,0.33030037438025,0.329559998477211,0.32769423184052,0.327424442235061,0.327416675906829,0.327668018204972,0.328280914065572,0.328564554242892,0.332824424016134,0.333654919338146,0.332381623300073,0.331404400078749,0.331404400078749,0.331404400078749,0.331404400078749,0.330635927176618,0.330662007794196,0.330892876318885,0.335648408887174,0.336900940458459
7,0.282435837361349,0.276695161261001,0.276910196353949,0.279033342763951,0.278543755249638,0.270472600277574,0.267497990036105,0.267544353537665,0.264347382062781,0.262006396409444,0.264358395662005,0.259988947842843,0.257886704129547,0.299105476850033,0.400282357741963,0.415575769177976,0.415592807329416,0.415111294640634,0.415526334194796,0.415466397146483,0.415912800794499,0.417055616800484,0.415995163843674,0.415735932865589,0.419817405085116,0.42567138829645,0.435232317834643,0.437713509602359,0.4347204447945,0.434821878950419,0.434743305101351,0.434721124959704,0.434908012397618,0.435191925008505,0.433949990425082,0.43530250892464,0.436664043669692,0.437237799006503,0.437746118885708,0.438556793876911,0.438677807589512,0.439028991350382,0.439040143373757,0.441257434716808,0.440373872293805,0.440048212825358,0.439938288836367,0.440437785567684,0.439922021645549,0.438845137177924,0.439149727070975,0.439289677483178,0.438758408479869,0.436678190814732,0.433206098891341,0.432582336291841,0.432794350020239,0.435607084576282,0.436943436392878,0.437595561624033,0.44302533407099
8,0.327785521977821,0.328784839150874,0.331250837999156,0.330715643844679,0.33542902949294,0.338354972972792,0.342587113672873,0.342601685663718,0.34317661764325,0.328030452852461,0.323766391330803,0.32660038112461,0.33794360147922,0.342029441596432,0.342655057488473,0.344620232461501,0.344472594712028,0.344919960488679,0.343534690609727,0.341004576179269,0.341452606663973,0.349480242092702,0.355852765803742,0.356167771786478,0.356081948599478,0.350405827053483,0.346671971549539,0.345368067212046,0.342866994121876,0.339606226679052,0.339014794417761,0.338186605519601,0.336586234724999,0.336519524847081,0.336057030335064,0.334919722410095,0.335916454730164,0.336307176379273,0.33615329089224,0.336215720542194,0.331974157757502,0.328194843957889,0.33002576213911,0.330313546159492,0.333586797911575,0.333356967990272,0.332706088693175,0.332811901426533,0.334062863930647,0.332420329686996,0.334203162581327,0.334167215718934,0.33891805271438,0.342610705127008,0.346424996080016,0.346064359154628,0.354183104106227,0.356444885118162,0.361689066584041,0.367229793494164,0.371180585747876
10,0.361768289088136,0.364749155518641,0.364036940113035,0.368323194831037,0.365901659359625,0.350746713280242,0.341621042484756,0.358836960647808,0.358844553830036,0.369273847046772,0.38082574625823,0.378724448335649,0.35236978853907,0.348168287299396,0.322936137371013,0.317443456885454,0.323390542178722,0.315238203253374,0.318198261563068,0.317995436388219,0.31725831484207,0.318964798658596,0.327937572699051,0.350434821802697,0.346706840552022,0.341401525320437,0.354574081172027,0.371160122436211,0.371811534626453,0.374804837309809,0.365642287858887,0.34949704057288,0.330802775635933,0.346833221866091,0.362825092081647,0.353382765012769,0.345905667994822,0.346028817276494,0.345581399761821,0.344587442978528,0.321818592507714,0.336924553182315,0.35367807628781,0.378245776062514,0.359945190322961,0.378622382218236,0.371129207658306,0.357867168239646,0.356872957795382,0.376351009423252,0.359936761082448,0.33603628471038,0.352961284253837,0.348200318464199,0.350150893467201,0.35811324510082,0.344461229410383,0.400176931440797,0.402573387902891,0.395558873875377,0.403874559799569
12,0.314832298315697,0.315429444061904,0.311760926252865,0.311847787187624,0.312096794417086,0.312010604911216,0.309586947909721,0.314998866346306,0.332444959703424,0.335510609935293,0.335386418869845,0.337013813956985,0.337013813956985,0.339171304334207,0.327737262003546,0.318157636694194,0.300263350400826,0.297094063867565,0.299775704296169,0.293377002372812,0.291337369808319,0.291611331457084,0.293382857788729,0.291538786353864,0.29101264703303,0.290950297273855,0.291099838741265,0.291214937097816,0.290843644315568,0.278368014447114,0.27351804945615,0.266210323413994,0.263256740110743,0.263253763820313,0.263267319562033,0.263256964817585,0.264812413650032,0.26707526326275,0.267821136442826,0.273044449066276,0.270813446595276,0.261631577741636,0.257452239402369,0.254857812375619,0.256678316543598,0.255523908271652,0.254005037703715,0.251958001184382,0.25145895165245,0.252965684043678,0.257636987160556,0.266348492454821,0.269076241052454,0.262198261580843,0.256535439273963,0.255947390906355,0.258757823475122,0.260939643457934,0.261863695533317,0.263196044971029,0.264297209937325
13,0.151117328659135,0.149380344622607,0.149266211516501,0.148912230941078,0.14879969785576,0.149982096482371,0.150858624936158,0.152107344139932,0.150783218636717,0.151876588898899,0.154107047528383,0.156221538471086,0.161007622460303,0.161457063747473,0.164050616700806,0.1733983221971,0.175753368891656,0.174667814755373,0.184352137114692,0.187472918884409,0.188297272265043,0.188871927343893,0.189134987382578,0.19371962703365,0.190563412555125,0.185798944334768,0.181237325939314,0.169298377833213,0.169059541064351,0.170579676147378,0.163311881585639,0.16285805846499,0.168000778199308,0.17282074488795,0.176819519568684,0.183800247904717,0.189830036444817,0.19039942445365,0.175356512692421,0.167918438271702,0.167323924562563,0.167224709250772,0.166686197180957,0.164061255853719,0.163806993777738,0.163904059128306,0.161749008951287,0.15999274805037,0.159551557376543,0.159490450747232,0.164720958877262,0.166534106035132,0.165746252715655,0.166456577169202,0.167724777441395,0.167548974061939,0.162543240893437,0.163402857599826,0.16308929477985,0.163423511086645,0.165940124675094
17,0.302922234963833,0.30450921103272,0.305819315127842,0.307683288075621,0.312241435771761,0.321584045111799,0.33204878412509,0.344652786157145,0.345032869773146,0.344921762346616,0.344891114335847,0.34483636340821,0.344755702650969,0.344748583255183,0.345308960951119,0.346440666399201,0.355490598750242,0.368240545946585,0.369024945778888,0.369024945778888,0.369024945778888,0.369024945778888,0.351934656220546,0.316920372076427,0.314950965595104,0.324024985538039,0.333037726237351,0.333037726237351,0.332578803089695,0.332114989598499,0.332114989598499,0.33199875049659,0.331450949355282,0.331038097872939,0.332612891308231,0.332673034114095,0.332673034114095,0.332673034114095,0.332673034114095,0.337371268107825,0.364655455711727,0.385011599839069,0.385901092146233,0.406191300882524,0.413680710348541,0.4195825476338,0.418772163462906,0.414423485175974,0.417946761373884,0.422319470787867,0.423634414389154,0.422128181242145,0.418258544642001,0.410679850551916,0.408632209594967,0.393317976498924,0.391129991402404,0.391129991402404,0.391129991402404,0.391129991402404,0.391129991402404
