#arousal_output arousal_target
-0.35398961403		-0.425
0.0031978263494		0.025
-0.354727540689		-0.25
0.198206839729		0.45
0.0701288027402		0.2
0.177747699561		0.075
0.283594298346		0.05
0.126824023215		0.175
0.202548327635		0
-0.326557507213		-0.1
0.3140818118		0
0.0417920565977		-0.35
0.140125730095		-0.1
0.0478343051086		0.2
0.0536237672022		-0.125
0.0374118848708		0.275
0.219302632131		0.5
-0.105760639833		-0.025
-0.0308877833486		-0.65
0.0230033524641		-0.475
-0.163340485353		0
0.0982618979989		0.175
0.1334429955		0.2
0.166657861325		0.3
-0.117280897565		-0.025
0.0957453746161		0.075
0.0443435522608		-0.025
0.269169637263		0.6
0.0343487827729		-0.325
-0.0428199836725		-0.325
0.119600358715		-0.2
0.206315283438		0.025
0.152863197319		0.375
0.168379913255		0.125
0.243350961437		0.55
0.157789799642		0.275
-0.0918643097946		-0.125
0.181189851197		-0.375
0.163778065747		0
0.0311603521089		-0.1
0.0307497862999		-0.15
0.0875570776428		-0.025
0.207014746272		0.45
0.129167127511		0.225
0.0577915953867		0.125
0.287819590839		0.175
-0.103775827902		0.05
-0.182370352357		0.1
0.271071118125		0.4
0.231683467491		0.45
0.200773749147		0.5
-0.352306720226		-0.075
-0.372608033016		-0.125
-0.419563655534		-0.4
-0.237562135269		-0.125
0.133448222775		0.1
0.0637510116167		-0.075
0.285535970623		-0.425
0.142794374696		0.325
0.159380178634		0.3
0.224147608373		0.35
-0.0757986308718		-0.2
-0.0794514428516		-0.225
-0.440456193357		-0.55
0.00931785570222		0.15
0.119953548389		-0.4
0.305328153681		0.4
0.0289839317408		0.275
0.168053430195		0.225
-0.0326353795445		0.222225
